Parallelization_method,Problem_scaling,Number_of_GPUs,Total_number_of_options,Number_of_paths,Init_time_ms,Execution_time_msstreamed,strong,1,262144,262144,7.33618,285.023
threaded,weak,1,67108864,262144,130.695,68004.6
threaded,weak,1,67108864,262144,125.855,67933.1
threaded,weak,1,67108864,262144,125.831,67985.6
threaded,weak,1,67108864,262144,205.853,68194.9
threaded,weak,1,67108864,262144,221.424,68380.8
streamed,strong,2,262144,262144,10.0115,145.032
streamed,strong,2,262144,262144,7.48049,137.092
streamed,strong,2,262144,262144,10.0188,132.77
streamed,strong,2,262144,262144,7.97825,132.541
streamed,strong,2,262144,262144,31.073,133.003
streamed,strong,2,262144,262144,30.5222,133.802
threaded,strong,2,262144,262144,191.424,151.185
threaded,strong,2,262144,262144,212.261,138.779
threaded,strong,2,262144,262144,188.295,132.042
threaded,strong,2,262144,262144,185.899,133.9
threaded,strong,2,262144,262144,270.896,134.129
threaded,strong,2,262144,262144,306.049,131.992
streamed,weak,2,524288,262144,7.74061,265.128
streamed,weak,2,524288,262144,7.91614,264.544
streamed,weak,2,524288,262144,9.1722,265.777
streamed,weak,2,524288,262144,7.87912,265.282
streamed,weak,2,524288,262144,31.0755,267.833
streamed,weak,2,524288,262144,30.3909,269.701
threaded,weak,2,524288,262144,185.375,262.899
threaded,weak,2,524288,262144,192.372,262.729
threaded,weak,2,524288,262144,188.988,264.629
threaded,weak,2,524288,262144,189.541,263.692
threaded,weak,2,524288,262144,272.117,267.165
threaded,weak,2,524288,262144,302.748,267.02
streamed,strong,2,1048576,262144,8.20851,534.136
streamed,strong,2,1048576,262144,9.86852,534.274
streamed,strong,2,1048576,262144,9.6183,534.572
streamed,strong,2,1048576,262144,7.90662,534.89
streamed,strong,2,1048576,262144,31.1325,539.923
streamed,strong,2,1048576,262144,30.1069,539.688
threaded,strong,2,1048576,262144,195.976,557.727
threaded,strong,2,1048576,262144,202.208,530.074
threaded,strong,2,1048576,262144,201.899,529.406
threaded,strong,2,1048576,262144,187.523,529.743
threaded,strong,2,1048576,262144,293.265,535.873
threaded,strong,2,1048576,262144,323.205,535.796
streamed,weak,2,2097152,262144,7.92332,1103.9
streamed,weak,2,2097152,262144,8.04611,1074.38
streamed,weak,2,2097152,262144,7.79621,1079.29
streamed,weak,2,2097152,262144,7.99421,1074.99
streamed,weak,2,2097152,262144,42.6122,1084.96
streamed,weak,2,2097152,262144,30.9031,1102.54
threaded,weak,2,2097152,262144,215.539,1068.27
threaded,weak,2,2097152,262144,202.029,1064.21
threaded,weak,2,2097152,262144,196.515,1065.87
threaded,weak,2,2097152,262144,196.129,1071.35
threaded,weak,2,2097152,262144,295.659,1076.42
threaded,weak,2,2097152,262144,341.081,1079.29
streamed,strong,2,16777216,262144,9.49328,8701.03
streamed,strong,2,16777216,262144,8.05148,8726.55
streamed,strong,2,16777216,262144,8.01481,8706.31
streamed,strong,2,16777216,262144,7.96072,8708.14
streamed,strong,2,16777216,262144,32.591,8750.18
streamed,strong,2,16777216,262144,31.2089,8806.63
threaded,strong,2,16777216,262144,186.352,8593.4
threaded,strong,2,16777216,262144,185.055,8603.29
threaded,strong,2,16777216,262144,191.362,8600.44
threaded,strong,2,16777216,262144,185.63,8626.08
threaded,strong,2,16777216,262144,266.774,8640.21
threaded,strong,2,16777216,262144,318.255,8648.04
streamed,weak,2,33554432,262144,7.83954,17412.1
streamed,weak,2,33554432,262144,8.10596,17318.3
streamed,weak,2,33554432,262144,8.91771,17401.4
streamed,weak,2,33554432,262144,7.98828,17417.9
streamed,weak,2,33554432,262144,31.0567,17353.5
streamed,weak,2,33554432,262144,30.5096,17609.8
threaded,weak,2,33554432,262144,190.781,17040.9
threaded,weak,2,33554432,262144,191.499,17207.2
threaded,weak,2,33554432,262144,195.126,17087.2
threaded,weak,2,33554432,262144,190.39,17201.7
threaded,weak,2,33554432,262144,271.121,17240.2
threaded,weak,2,33554432,262144,318.774,17178.2
streamed,strong,2,67108864,262144,7.89099,34764.5
streamed,strong,2,67108864,262144,8.08209,34750.8
streamed,strong,2,67108864,262144,8.19935,34738.1
streamed,strong,2,67108864,262144,8.03828,34769.6
streamed,strong,2,67108864,262144,30.0453,34891.2
streamed,strong,2,67108864,262144,31.1906,35213.6
threaded,strong,2,67108864,262144,207.559,34400.7
threaded,strong,2,67108864,262144,198.569,34242.5
threaded,strong,2,67108864,262144,202.204,34353.6
threaded,strong,2,67108864,262144,206.826,34366
threaded,strong,2,67108864,262144,280.415,34462.4
threaded,strong,2,67108864,262144,317.48,34563.1
streamed,weak,2,134217728,262144,7.96462,69369.5
streamed,weak,2,134217728,262144,10.2313,69583.3
streamed,weak,2,134217728,262144,10.2027,69469.2
streamed,weak,2,134217728,262144,9.42465,69757
streamed,weak,2,134217728,262144,31.5321,69794.2
streamed,weak,2,134217728,262144,30.5697,70383.5
threaded,weak,2,134217728,262144,227.906,68625.8
threaded,weak,2,134217728,262144,208.916,68709.9
threaded,weak,2,134217728,262144,218.581,68668.9
threaded,weak,2,134217728,262144,224.014,68806.8
threaded,weak,2,134217728,262144,293.883,68816.9
threaded,weak,2,134217728,262144,330.118,69345.2
streamed,strong,4,262144,262144,10.8798,78.4109
streamed,strong,4,262144,262144,10.4193,71.3407
streamed,strong,4,262144,262144,10.3595,71.3498
streamed,strong,4,262144,262144,10.4042,75.6692
streamed,strong,4,262144,262144,34.9586,79.6731
streamed,strong,4,262144,262144,35.9596,80.9343
threaded,strong,4,262144,262144,547.643,78.4713
threaded,strong,4,262144,262144,542.233,120.577
threaded,strong,4,262144,262144,582.027,117.988
threaded,strong,4,262144,262144,573.371,91.0351
threaded,strong,4,262144,262144,656.636,72.1284
threaded,strong,4,262144,262144,875.876,71.8396
streamed,weak,4,1048576,262144,10.5406,277.048
streamed,weak,4,1048576,262144,11.5521,276.551
streamed,weak,4,1048576,262144,10.5954,277.278
streamed,weak,4,1048576,262144,10.4497,278.698
streamed,weak,4,1048576,262144,38.0817,280.043
streamed,weak,4,1048576,262144,36.2395,282.335
threaded,weak,4,1048576,262144,575.349,300.307
threaded,weak,4,1048576,262144,616.222,268.954
threaded,weak,4,1048576,262144,544.837,310.427
threaded,weak,4,1048576,262144,516.885,326.396
threaded,weak,4,1048576,262144,714.947,273.23
threaded,weak,4,1048576,262144,964.387,345.386
streamed,strong,4,1048576,262144,10.6968,299.311
streamed,strong,4,1048576,262144,10.5122,278.451
streamed,strong,4,1048576,262144,10.4564,278.474
streamed,strong,4,1048576,262144,10.4891,278.632
streamed,strong,4,1048576,262144,35.4271,279.803
streamed,strong,4,1048576,262144,36.1037,294.846
threaded,strong,4,1048576,262144,557.841,269.468
threaded,strong,4,1048576,262144,567.515,299.277
threaded,strong,4,1048576,262144,576.647,274.767
threaded,strong,4,1048576,262144,634.292,328.103
threaded,strong,4,1048576,262144,755.923,273.484
threaded,strong,4,1048576,262144,887.58,273.916
streamed,weak,4,4194304,262144,11.5022,1119.09
streamed,weak,4,4194304,262144,10.5601,1113.25
streamed,weak,4,4194304,262144,10.1077,1112.62
streamed,weak,4,4194304,262144,10.4219,1119.3
streamed,weak,4,4194304,262144,35.9139,1130.02
streamed,weak,4,4194304,262144,38.4074,1165.61
threaded,weak,4,4194304,262144,586.212,1131.84
threaded,weak,4,4194304,262144,574.455,1114.31
threaded,weak,4,4194304,262144,557.401,1130.05
threaded,weak,4,4194304,262144,602.42,1135.96
threaded,weak,4,4194304,262144,711.917,1114.81
threaded,weak,4,4194304,262144,909.192,1197.95
streamed,strong,4,16777216,262144,10.6179,4480.49
streamed,strong,4,16777216,262144,10.4344,4488.86
streamed,strong,4,16777216,262144,10.3116,4530.72
streamed,strong,4,16777216,262144,10.458,4511.46
streamed,strong,4,16777216,262144,36.2771,4563.15
streamed,strong,4,16777216,262144,38.6468,4613.45
threaded,strong,4,16777216,262144,555.461,4391.66
threaded,strong,4,16777216,262144,620.873,4401.18
threaded,strong,4,16777216,262144,602.892,4422.3
threaded,strong,4,16777216,262144,601.765,4404.81
threaded,strong,4,16777216,262144,664.118,4409.98
threaded,strong,4,16777216,262144,895.561,4468.32
streamed,weak,4,67108864,262144,10.7532,18086.5
streamed,weak,4,67108864,262144,11.4068,18050.1
streamed,weak,4,67108864,262144,10.3361,18067.5
streamed,weak,4,67108864,262144,11.022,17903.7
streamed,weak,4,67108864,262144,35.2429,18254.3
streamed,weak,4,67108864,262144,36.2739,18487.2
threaded,weak,4,67108864,262144,643.9,17462.4
threaded,weak,4,67108864,262144,608.876,17670.4
threaded,weak,4,67108864,262144,592.539,17390.9
threaded,weak,4,67108864,262144,581.291,17461.9
threaded,weak,4,67108864,262144,886.251,17824.6
threaded,weak,4,67108864,262144,1065.96,17898.2
streamed,strong,4,67108864,262144,10.8197,18029.9
streamed,strong,4,67108864,262144,10.8339,18100.9
streamed,strong,4,67108864,262144,10.3795,18061.9
streamed,strong,4,67108864,262144,10.8579,18060.5
streamed,strong,4,67108864,262144,35.3891,18242.7
streamed,strong,4,67108864,262144,36.9006,18483
threaded,strong,4,67108864,262144,604.874,17481.5
threaded,strong,4,67108864,262144,607.44,17514.2
threaded,strong,4,67108864,262144,581.819,17288.6
threaded,strong,4,67108864,262144,591.694,17503.3
threaded,strong,4,67108864,262144,682.674,17591.4
threaded,strong,4,67108864,262144,782.845,17702
streamed,weak,4,268435456,262144,11.3509,72210.2
streamed,weak,4,268435456,262144,10.5177,72116.8
streamed,weak,4,268435456,262144,10.6992,72116
streamed,weak,4,268435456,262144,10.48,72281.1
streamed,weak,4,268435456,262144,35.4645,72951.7
streamed,weak,4,268435456,262144,36.8262,73893.8
threaded,weak,4,268435456,262144,632.738,69783.5
threaded,weak,4,268435456,262144,621.945,69775.8
threaded,weak,4,268435456,262144,616.452,69899.5
threaded,weak,4,268435456,262144,600.061,69753.4
threaded,weak,4,268435456,262144,908.091,70226.8
threaded,weak,4,268435456,262144,872.968,70477.8
